ID,epidural,intraparenchymal,subarachnoid
test_3068,0.15576172,0.052703857,0.02267456
test_3069,0.009521484,0.058563232,0.10266113
test_3070,0.010864258,0.083862305,0.125
test_3071,0.0014219284,0.022201538,0.06744385
test_3072,0.016281128,0.28344727,0.39379883
test_3073,0.00919342,0.11004639,0.39282227
test_3074,0.023025513,0.041534424,0.12756348
test_3075,0.009597778,0.07879639,0.22570801
test_3076,0.005466461,0.035888672,0.059631348
test_3077,0.011375427,0.057800293,0.19433594
test_3078,0.061645508,0.049560547,0.057617188
test_3079,0.016906738,0.4453125,0.34545898
test_3080,0.004886627,0.030044556,0.040222168
test_3081,0.007091522,0.10229492,0.05441284
test_3082,0.014503479,0.03302002,0.055114746
test_3083,0.014122009,0.050048828,0.21838379
test_3084,0.002243042,0.1529541,0.7001953
test_3085,0.006313324,0.12609863,0.22937012
test_3086,0.0045547485,0.09350586,0.06903076
test_3087,0.007820129,0.20227051,0.4506836
test_3088,0.0046463013,0.03050232,0.050048828
test_3089,0.009483337,0.4091797,0.07543945
test_3090,0.056549072,0.12805176,0.43530273
test_3091,0.010047913,0.06512451,0.06213379
test_3092,0.016525269,0.015670776,0.034301758
test_3093,0.32983398,0.009483337,0.032592773
test_3094,0.11004639,0.21118164,0.15844727
test_3095,0.015533447,0.014060974,0.013900757
test_3096,0.0038394928,0.042510986,0.03656006
test_3097,0.018188477,0.042236328,0.110839844
test_3098,0.017501831,0.06585693,0.71484375
test_3099,0.014060974,0.054992676,0.08178711
test_3100,0.0362854,0.1048584,0.05996704
test_3101,0.0041007996,0.024978638,0.06707764
test_3102,0.0118255615,0.04067993,0.09039307
test_3103,0.004085541,0.24084473,0.3227539
test_3104,0.007911682,0.08526611,0.21228027
test_3105,0.012001038,0.045684814,0.13012695
test_3106,0.028274536,0.077819824,0.10498047
test_3107,0.0032100677,0.13354492,0.24633789
test_3108,0.076171875,0.05050659,0.061523438
test_3109,0.0016679764,0.13378906,0.17834473
test_3110,0.0037345886,0.033416748,0.091674805
test_3111,0.0068244934,0.038024902,0.07366943
test_3112,0.0031108856,0.025772095,0.10070801
test_3113,0.011329651,0.028121948,0.088012695
test_3114,0.014503479,0.031341553,0.020568848
test_3115,0.002822876,0.017105103,0.016723633
test_3116,0.01020813,0.016525269,0.014839172
test_3117,0.0064888,0.1484375,0.12854004
test_3118,0.0026416779,0.15576172,0.15136719
test_3119,0.0057754517,0.02281189,0.0793457
test_3120,0.009231567,0.019943237,0.08270264
test_3121,0.008613586,0.042419434,0.10821533
test_3122,0.0501709,0.06585693,0.099609375
test_3123,0.001964569,0.09515381,0.11529541
test_3124,0.006542206,0.064086914,0.38671875
test_3125,0.004699707,0.076171875,0.1274414
test_3126,0.011421204,0.10144043,0.0770874
test_3127,0.0692749,0.04458618,0.25195312
test_3128,0.004055023,0.030883789,0.043548584
test_3129,0.005844116,0.051086426,0.082092285
test_3130,0.012718201,0.02659607,0.04031372
test_3131,0.009056091,0.11987305,0.7060547
test_3132,0.0029697418,0.19799805,0.079956055
test_3133,0.0066184998,0.050231934,0.08850098
test_3134,0.029815674,0.02029419,0.03918457
test_3135,0.00831604,0.09863281,0.5732422
test_3136,0.008476257,0.8100586,0.87841797
test_3137,0.019989014,0.06719971,0.38085938
test_3138,0.078125,0.027954102,0.016845703
test_3139,0.010047913,0.020065308,0.024841309
test_3140,0.006515503,0.06707764,0.66552734
test_3141,0.003868103,0.029464722,0.058654785
test_3142,0.0043792725,0.12005615,0.17675781
test_3143,0.008674622,0.1385498,0.24475098
test_3144,0.019943237,0.07727051,0.07751465
test_3145,0.0046463013,0.03289795,0.06335449
test_3146,0.013580322,0.03781128,0.034088135
test_3147,0.012245178,0.10699463,0.09429932
test_3148,0.00242424,0.04208374,0.040924072
test_3149,0.007545471,0.16101074,0.13513184
test_3150,0.006290436,0.07891846,0.091674805
test_3151,0.020446777,0.06021118,0.14367676
test_3152,0.0077819824,0.24804688,0.23620605
test_3153,0.015731812,0.04626465,0.038757324
test_3154,0.008811951,0.044677734,0.050598145
test_3155,0.0023326874,0.048675537,0.06384277
test_3156,0.0038986206,0.027954102,0.099975586
test_3157,0.005218506,0.038024902,0.13220215
test_3158,0.0016746521,0.26171875,0.07861328
test_3159,0.024612427,0.14428711,0.12487793
test_3160,0.008544922,0.042510986,0.23742676
test_3161,0.014503479,0.057281494,0.028930664
test_3162,0.011154175,0.0289917,0.2692871
test_3163,0.0029697418,0.10070801,0.11639404
test_3164,0.006542206,0.06707764,0.11895752
test_3165,0.025802612,0.042510986,0.12683105
test_3166,0.014122009,0.14453125,0.077697754
test_3167,0.012580872,0.28686523,0.6538086
test_3168,0.0033893585,0.09753418,0.061431885
test_3169,0.011291504,0.06549072,0.11529541
test_3170,0.007633209,0.030395508,0.036071777
test_3171,0.012481689,0.06317139,0.1381836
test_3172,0.003376007,0.08782959,0.11553955
test_3173,0.0023422241,0.017715454,0.035949707
test_3174,0.014732361,0.12005615,0.19067383
test_3175,0.0051002502,0.03765869,0.047332764
test_3176,0.025375366,0.10229492,0.07055664
test_3177,0.0054893494,0.012626648,0.016159058
test_3178,0.0034046173,0.045013428,0.07965088
test_3179,0.007663727,0.31030273,0.7915039
test_3180,0.0050811768,0.013748169,0.019683838
test_3181,0.0061454773,0.08312988,0.08081055
test_3182,0.014007568,0.34228516,0.43603516
test_3183,0.029190063,0.06488037,0.50439453
test_3184,0.0054893494,0.012626648,0.016159058
test_3185,0.020523071,0.028320312,0.07116699
test_3186,0.014122009,0.17993164,0.8071289
test_3187,0.0025024414,0.08081055,0.23815918
test_3188,0.006542206,0.06347656,0.07684326
test_3189,0.0042495728,0.046661377,0.0713501
test_3190,0.0054893494,0.012626648,0.016159058
test_3191,0.017852783,0.24572754,0.15234375
test_3192,0.0057525635,0.09124756,0.2043457
test_3193,0.010368347,0.12646484,0.609375
test_3194,0.013221741,0.031677246,0.03488159
test_3195,0.0027561188,0.023864746,0.10015869
test_3196,0.013534546,0.17126465,0.097717285
test_3197,0.020324707,0.08850098,0.3166504
test_3198,0.0056648254,0.014503479,0.014663696
test_3199,0.007850647,0.022064209,0.012527466
test_3200,0.010246277,0.06561279,0.16674805
test_3201,0.029815674,0.055419922,0.036010742
test_3202,0.0044517517,0.59814453,0.79833984
test_3203,0.007911682,0.032958984,0.04144287
test_3204,0.0070343018,0.07562256,0.15844727
test_3205,0.08093262,0.15270996,0.04626465
test_3206,0.007663727,0.060943604,0.38256836
test_3207,0.002368927,0.020324707,0.09399414
test_3208,0.012054443,0.12512207,0.2043457
test_3209,0.009300232,0.14086914,0.2578125
test_3210,0.022201538,0.06213379,0.05050659
test_3211,0.039642334,0.027999878,0.03955078
test_3212,0.0060272217,0.09106445,0.37158203
test_3213,0.0028457642,0.031188965,0.03149414
test_3214,0.003648758,0.06829834,0.2064209
test_3215,0.043914795,0.050445557,0.12451172
test_3216,0.0059776306,0.10559082,0.14550781
test_3217,0.24084473,0.16992188,0.42749023
test_3218,0.008544922,0.03390503,0.15063477
test_3219,0.0067977905,0.06854248,0.06744385
test_3220,0.026321411,0.31225586,0.119262695
test_3221,0.0028896332,0.023147583,0.074401855
test_3222,0.015731812,0.084472656,0.11773682
test_3223,0.2319336,0.09552002,0.07366943
test_3224,0.020446777,0.047607422,0.06524658
test_3225,0.38500977,0.041931152,0.16479492
test_3226,0.038391113,0.07055664,0.21154785
test_3227,0.072387695,0.07397461,0.24609375
test_3228,0.0059127808,0.29882812,0.15234375
test_3229,0.009269714,0.018127441,0.019760132
test_3230,0.0025806427,0.13500977,0.24145508
test_3231,0.0015554428,0.028396606,0.056243896
test_3232,0.0065612793,0.064208984,0.12487793
test_3233,0.008415222,0.045410156,0.052703857
test_3234,0.005039215,0.12475586,0.13537598
test_3235,0.007259369,0.2788086,0.27612305
test_3236,0.0020580292,0.031402588,0.034210205
test_3237,0.012290955,0.034698486,0.048034668
test_3238,0.007320404,0.077819824,0.10308838
test_3239,0.008544922,0.39624023,0.2401123
test_3240,0.013687134,0.13183594,0.5029297
test_3241,0.00844574,0.022033691,0.025772095
test_3242,0.00605011,0.018188477,0.014732361
test_3243,0.04046631,0.055419922,0.05987549
test_3244,0.004135132,0.044433594,0.109313965
test_3245,0.007751465,0.009712219,0.013320923
test_3246,0.42163086,0.18981934,0.1104126
test_3247,0.0022354126,0.39868164,0.24804688
test_3248,0.0067749023,0.029815674,0.035614014
test_3249,0.058563232,0.097717285,0.15124512
test_3250,0.04067993,0.18798828,0.6425781
test_3251,0.005004883,0.07922363,0.14868164
test_3252,0.013641357,0.01927185,0.012771606
test_3253,0.009674072,0.0067443848,0.009788513
test_3254,0.0869751,0.11315918,0.10687256
test_3255,0.0046081543,0.03149414,0.04562378
test_3256,0.053497314,0.04525757,0.05441284
test_3257,0.0016546249,0.06008911,0.12030029
test_3258,0.006340027,0.033325195,0.02116394
test_3259,0.002855301,0.16088867,0.22363281
test_3260,0.005039215,0.0184021,0.018798828
test_3261,0.014122009,0.20739746,0.27001953
test_3262,0.0057296753,0.015007019,0.012962341
test_3263,0.012336731,0.030441284,0.027954102
test_3264,0.009231567,0.046722412,0.09338379
test_3265,0.032592773,0.076416016,0.9941406
test_3266,0.0070343018,0.23486328,0.5878906
test_3267,0.002407074,0.052703857,0.05392456
test_3268,0.0031223297,0.31518555,0.3959961
test_3269,0.0036373138,0.034484863,0.06536865
test_3270,0.0043296814,0.029418945,0.018981934
test_3271,0.0066375732,0.014175415,0.020767212
test_3272,0.0031604767,0.020568848,0.022415161
test_3273,0.006362915,0.05822754,0.055511475
test_3274,0.0034160614,0.07562256,0.05886841
test_3275,0.31762695,0.017501831,0.014335632
test_3276,0.008514404,0.13110352,0.16027832
test_3277,0.009819031,0.203125,0.20153809
test_3278,0.0044517517,0.10217285,0.2993164
test_3279,0.018585205,0.43139648,0.38671875
test_3280,0.01020813,0.026870728,0.07696533
test_3281,0.021362305,0.09515381,0.11315918
test_3282,0.0025501251,0.023910522,0.020721436
test_3283,0.005622864,0.08154297,0.11767578
test_3284,0.008277893,0.10430908,0.07098389
test_3285,0.018585205,0.028213501,0.024810791
test_3286,0.005367279,0.49804688,0.1529541
test_3287,0.07104492,0.04144287,0.03643799
test_3288,0.041870117,0.022109985,0.054992676
test_3289,0.008346558,0.024154663,0.0390625
test_3290,0.01763916,0.13757324,0.05718994
test_3291,0.8671875,0.03765869,0.47314453
test_3292,0.0068511963,0.10668945,0.2006836
test_3293,0.006587982,0.027679443,0.05633545
test_3294,0.004348755,0.03933716,0.12805176
test_3295,0.0022354126,0.22851562,0.10699463
test_3296,0.0030174255,0.025421143,0.032470703
test_3297,0.006416321,0.15722656,0.38671875
test_3298,0.009231567,0.018478394,0.020935059
test_3299,0.005554199,0.08270264,0.19506836
test_3300,0.001964569,0.035614014,0.07287598
test_3301,0.009124756,0.022201538,0.022583008
test_3302,0.0016937256,0.028274536,0.09008789
test_3303,0.012245178,0.017990112,0.018951416
test_3304,0.008255005,0.03741455,0.16345215
test_3305,0.011070251,0.17224121,0.57421875
test_3306,0.03112793,0.048980713,0.04232788
test_3307,0.0029354095,0.035949707,0.085998535
test_3308,0.017181396,0.057922363,0.092041016
test_3309,0.056549072,0.041412354,0.4248047
test_3310,0.15563965,0.23120117,0.078125
test_3311,0.026550293,0.08850098,0.05899048
test_3312,0.007881165,0.019577026,0.022232056
test_3313,0.011688232,0.15319824,0.16503906
test_3314,0.016464233,0.20288086,0.234375
test_3315,0.0076026917,0.06695557,0.19873047
test_3316,0.0065612793,0.027282715,0.064575195
test_3317,0.006717682,0.040374756,0.05368042
test_3318,0.54003906,0.031066895,0.027008057
test_3319,0.003824234,0.017181396,0.018615723
test_3320,0.014503479,0.17260742,0.17150879
test_3321,0.006877899,0.35717773,0.16540527
test_3322,0.0048294067,0.059539795,0.16101074
test_3323,0.013221741,0.15100098,0.1550293
test_3324,0.005844116,0.08557129,0.19030762
test_3325,0.008277893,0.019638062,0.07861328
test_3326,0.003929138,0.09301758,0.09692383
test_3327,0.013580322,0.07147217,0.08660889
test_3328,0.0057296753,0.15161133,0.41430664
test_3329,0.0074920654,0.02029419,0.015670776
test_3330,0.008773804,0.13781738,0.32421875
test_3331,0.0020198822,0.32861328,0.5214844
test_3332,0.0077819824,0.061065674,0.07489014
test_3333,0.019195557,0.06188965,0.22302246
test_3334,0.007965088,0.05532837,0.11450195
test_3335,0.004070282,0.077697754,0.05368042
test_3336,0.022537231,0.10913086,0.08312988
test_3337,0.017303467,0.081970215,0.21655273
test_3338,0.007461548,0.2043457,0.40771484
test_3339,0.009902954,0.023208618,0.033843994
test_3340,0.00605011,0.021697998,0.06317139
test_3341,0.0038394928,0.015960693,0.015792847
test_3342,0.0041160583,0.12976074,0.16357422
test_3343,0.016159058,0.015792847,0.016281128
test_3344,0.0038394928,0.082092285,0.054992676
test_3345,0.041412354,0.026870728,0.024887085
test_3346,0.009155273,0.0713501,0.23742676
test_3347,0.045684814,0.12719727,0.12042236
test_3348,0.021652222,0.043762207,0.12756348
test_3349,0.0067977905,0.18347168,0.1505127
test_3350,0.0061683655,0.4428711,0.5366211
test_3351,0.008811951,0.018829346,0.016662598
test_3352,0.0064353943,0.049682617,0.15344238
test_3353,0.05709839,0.06878662,0.08526611
test_3354,0.008811951,0.05078125,0.05480957
test_3355,0.006668091,0.014953613,0.015533447
test_3356,0.0026016235,0.054595947,0.042816162
test_3357,0.008216858,0.2290039,0.4946289
test_3358,0.0018672943,0.04989624,0.07421875
test_3359,0.0038089752,0.024276733,0.046875
test_3360,0.0054893494,0.012626648,0.016159058
test_3361,0.0066947937,0.35498047,0.45141602
test_3362,0.0035800934,0.12646484,0.105163574
test_3363,0.013900757,0.2956543,0.40698242
test_3364,0.010246277,0.079956055,0.09301758
test_3365,0.007320404,0.035003662,0.047973633
test_3366,0.019760132,0.061645508,0.2775879
test_3367,0.013168335,0.01763916,0.024810791
test_3368,0.016220093,0.07891846,0.29711914
test_3369,0.012580872,0.21838379,0.19262695
test_3370,0.009231567,0.08850098,0.3642578
test_3371,0.016036987,0.045410156,0.083862305
test_3372,0.04989624,0.69628906,0.45629883
test_3373,0.018096924,0.13061523,0.30737305
test_3374,0.009674072,0.050598145,0.35595703
test_3375,0.009521484,0.080322266,0.29052734
test_3376,0.010612488,0.24658203,0.40307617
test_3377,0.09863281,0.1619873,0.2133789
test_3378,0.0019493103,0.031921387,0.066833496
test_3379,0.010650635,0.1237793,0.09124756
test_3380,0.0256958,0.048583984,0.0960083
test_3381,0.007205963,0.06304932,0.108947754
test_3382,0.009017944,0.23925781,0.13647461
test_3383,0.015136719,0.18249512,0.26586914
test_3384,0.0044517517,0.060333252,0.13659668
test_3385,0.02470398,0.04168701,0.14221191
test_3386,0.014007568,0.020019531,0.02267456
test_3387,0.0032367706,0.15307617,0.08618164
test_3388,0.009414673,0.2084961,0.38085938
test_3389,0.0060272217,0.020645142,0.05166626
test_3390,0.0030059814,0.069885254,0.10559082
test_3391,0.015472412,0.15368652,0.10784912
test_3392,0.007461548,0.234375,0.06878662
test_3393,0.0074005127,0.20153809,0.58447266
test_3394,0.0030403137,0.05899048,0.055511475
test_3395,0.020599365,0.109680176,0.15966797
test_3396,0.02178955,0.26489258,0.38867188
test_3397,0.016525269,0.062438965,0.0256958
test_3398,0.007091522,0.013015747,0.014503479
test_3399,0.005428314,0.0592041,0.07397461
test_3400,0.0054893494,0.012626648,0.016159058
test_3401,0.00737381,0.25830078,0.59375
test_3402,0.014060974,0.016464233,0.010818481
test_3403,0.00844574,0.054107666,0.07098389
test_3404,0.018661499,0.115112305,0.11816406
test_3405,0.15332031,0.028549194,0.23925781
test_3406,0.0023975372,0.042633057,0.20458984
test_3407,0.0035648346,0.028701782,0.10913086
test_3408,0.002866745,0.056640625,0.096191406
test_3409,0.004070282,0.029190063,0.07531738
test_3410,0.018829346,0.43676758,0.2607422
test_3411,0.005466461,0.07891846,0.10839844
test_3412,0.002243042,0.026321411,0.06970215
test_3413,0.014060974,0.06317139,0.49267578
test_3414,0.02017212,0.08062744,0.09454346
test_3415,0.004924774,0.020446777,0.036895752
test_3416,0.00308609,0.020217896,0.018371582
test_3417,0.0104904175,0.042816162,0.13696289
test_3418,0.009742737,0.41088867,0.3330078
test_3419,0.0020751953,0.037597656,0.103881836
test_3420,0.008094788,0.024520874,0.021652222
test_3421,0.011459351,0.28833008,0.48339844
test_3422,0.005886078,0.11254883,0.1159668
test_3423,0.017578125,0.023605347,0.029251099
test_3424,0.005180359,0.03378296,0.12866211
test_3425,0.009414673,0.10748291,0.19702148
test_3426,0.004348755,0.11022949,0.4724121
test_3427,0.003063202,0.02909851,0.09503174
test_3428,0.023284912,0.08270264,0.14453125
test_3429,0.023208618,0.062927246,0.12634277
test_3430,0.0132751465,0.024978638,0.016159058
test_3431,0.006095886,0.016525269,0.014663696
test_3432,0.010246277,0.026504517,0.034362793
test_3433,0.0104904175,0.026245117,0.031799316
test_3434,0.008255005,0.023544312,0.039855957
test_3435,0.0055732727,0.0713501,0.14746094
test_3436,0.014503479,0.030883789,0.028442383
test_3437,0.013748169,0.03488159,0.08911133
test_3438,0.00844574,0.14331055,0.9375
test_3439,0.0068244934,0.013748169,0.045196533
test_3440,0.012817383,0.015197754,0.024429321
test_3441,0.0030403137,0.07116699,0.066711426
test_3442,0.0046081543,0.03100586,0.123046875
test_3443,0.12213135,0.049316406,0.033294678
test_3444,0.00793457,0.038024902,0.052246094
test_3445,0.009857178,0.26513672,0.47094727
test_3446,0.0052604675,0.09069824,0.21228027
test_3447,0.07006836,0.072753906,0.040008545
test_3448,0.016036987,0.022323608,0.021896362
test_3449,0.031921387,0.26171875,0.62158203
test_3450,0.013534546,0.11230469,0.12451172
test_3451,0.0068244934,0.022323608,0.03781128
test_3452,0.0017681122,0.030166626,0.022064209
test_3453,0.010009766,0.17089844,0.14697266
test_3454,0.0058670044,0.34277344,0.5678711
test_3455,0.008415222,0.04144287,0.07727051
test_3456,0.006416321,0.11767578,0.2783203
test_3457,0.0993042,0.35620117,0.24291992
test_3458,0.005706787,0.31445312,0.20495605
test_3459,0.0026741028,0.6669922,0.2734375
test_3460,0.0047187805,0.048217773,0.13305664
test_3461,0.012054443,0.28173828,0.35864258
test_3462,0.007575989,0.030822754,0.036071777
test_3463,0.00579834,0.019317627,0.0357666
test_3464,0.009017944,0.037963867,0.06225586
test_3465,0.074523926,0.026321411,0.023605347
test_3466,0.0033893585,0.035614014,0.066467285
test_3467,0.0043792725,0.04345703,0.28295898
test_3468,0.0047950745,0.050720215,0.06756592
test_3469,0.011245728,0.01890564,0.016983032
test_3470,0.03668213,0.12585449,0.36523438
test_3471,0.011955261,0.015731812,0.01210022
test_3472,0.010566711,0.2241211,0.11743164
test_3473,0.0132751465,0.12042236,0.09588623
test_3474,0.02029419,0.66259766,0.21899414
test_3475,0.023101807,0.080322266,0.14746094
test_3476,0.005622864,0.10229492,0.40673828
test_3477,0.0062408447,0.06359863,0.04876709
test_3478,0.004070282,0.021621704,0.06008911
test_3479,0.0021915436,0.09106445,0.115112305
test_3480,0.010986328,0.028701782,0.04360962
test_3481,0.0050811768,0.020324707,0.021087646
test_3482,0.008277893,0.02935791,0.043121338
test_3483,0.012481689,0.14196777,0.20288086
test_3484,0.0044517517,0.02494812,0.092041016
test_3485,0.0059127808,0.19995117,0.4260254
test_3486,0.008613586,0.053771973,0.10748291
test_3487,0.024978638,0.13183594,0.1973877
test_3488,0.0056648254,0.14355469,0.27612305
test_3489,0.006122589,0.006214142,0.011116028
test_3490,0.01020813,0.027893066,0.050720215
test_3491,0.0069885254,0.06524658,0.057922363
test_3492,0.009941101,0.20825195,0.32055664
test_3493,0.0054512024,0.03149414,0.043701172
test_3494,0.0013256073,0.026748657,0.044677734
test_3495,0.026168823,0.27734375,0.7368164
test_3496,0.0043296814,0.024551392,0.056549072
test_3497,0.019577026,0.4267578,0.1772461
test_3498,0.0050201416,0.2298584,0.11254883
test_3499,0.021652222,0.22143555,0.049682617
test_3500,0.007091522,0.043121338,0.098083496
test_3501,0.016159058,0.085754395,0.16906738
test_3502,0.0074920654,0.038391113,0.041534424
test_3503,0.009971619,0.029769897,0.05319214
test_3504,0.0038394928,0.10357666,0.06793213
test_3505,0.03277588,0.041870117,0.047973633
test_3506,0.062438965,0.071899414,0.03643799
test_3507,0.0041160583,0.015312195,0.016281128
test_3508,0.011917114,0.5371094,0.42041016
test_3509,0.008850098,0.010940552,0.019485474
test_3510,0.007633209,0.028442383,0.019195557
test_3511,0.007575989,0.5151367,0.14758301
test_3512,0.029144287,0.05886841,0.15795898
test_3513,0.004180908,0.117004395,0.49267578
test_3514,0.14086914,0.07159424,0.08154297
test_3515,0.037322998,0.16674805,0.39233398
test_3516,0.025909424,0.057403564,0.19750977
test_3517,0.001086235,0.034088135,0.08508301
test_3518,0.09716797,0.04812622,0.021652222
test_3519,0.002822876,0.039855957,0.123046875
test_3520,0.008811951,0.10632324,0.23425293
test_3521,0.0060272217,0.16259766,0.09875488
test_3522,0.012771606,0.17224121,0.11657715
test_3523,0.005958557,0.063964844,0.06854248
test_3524,0.006877899,0.08123779,0.33642578
test_3525,0.002878189,0.026016235,0.038909912
test_3526,0.005428314,0.07147217,0.48535156
test_3527,0.009712219,0.04611206,0.11022949
test_3528,0.009231567,0.06048584,0.13110352
test_3529,0.00605011,0.04385376,0.066223145
test_3530,0.008911133,0.00818634,0.0132751465
test_3531,0.009231567,0.033081055,0.04849243
test_3532,0.015197754,0.06060791,0.105163574
test_3533,0.006340027,0.05126953,0.2322998
test_3534,0.008743286,0.13842773,0.19274902
test_3535,0.0038986206,0.02784729,0.025039673
test_3536,0.009094238,0.017105103,0.017181396
test_3537,0.020248413,0.09222412,0.24523926
test_3538,0.02470398,0.06072998,0.04626465
test_3539,0.2602539,0.22143555,0.10986328
test_3540,0.017242432,0.13232422,0.4506836
test_3541,0.004470825,0.06323242,0.17956543
test_3542,0.008911133,0.15063477,0.06536865
test_3543,0.008613586,0.021942139,0.01737976
test_3544,0.004055023,0.036376953,0.029144287
test_3545,0.024612427,0.11022949,0.26489258
test_3546,0.009300232,0.06732178,0.6791992
test_3547,0.020523071,0.16027832,0.119262695
test_3548,0.008476257,0.009231567,0.011421204
test_3549,0.007320404,0.17382812,0.36547852
test_3550,0.0067977905,0.030822754,0.09313965
test_3551,0.0049057007,0.16320801,0.2541504
test_3552,0.077697754,0.03390503,0.2775879
test_3553,0.006000519,0.14648438,0.68652344
test_3554,0.0031719208,0.03765869,0.03567505
test_3555,0.0031223297,0.027679443,0.12145996
test_3556,0.0037670135,0.018127441,0.064575195
test_3557,0.009742737,0.08050537,0.2006836
test_3558,0.0065612793,0.033599854,0.07574463
test_3559,0.008850098,0.014556885,0.016342163
test_3560,0.0021915436,0.19104004,0.8100586
test_3561,0.020141602,0.2915039,0.2019043
test_3562,0.0041503906,0.010940552,0.013374329
test_3563,0.008674622,0.013793945,0.013122559
test_3564,0.004070282,0.06707764,0.040161133
test_3565,0.023742676,0.06524658,0.15930176
test_3566,0.0059127808,0.04876709,0.12286377
test_3567,0.12463379,0.18127441,0.120666504
test_3568,0.008544922,0.081970215,0.0385437
test_3569,0.0031852722,0.10247803,0.19934082
test_3570,0.0038833618,0.033294678,0.04876709
test_3571,0.0049057007,0.022415161,0.018661499
test_3572,0.026870728,0.082092285,0.32885742
test_3573,0.0077819824,0.27905273,0.8911133
test_3574,0.023071289,0.10449219,0.19543457
test_3575,0.01210022,0.03112793,0.033843994
test_3576,0.006416321,0.025802612,0.052337646
test_3577,0.004009247,0.024749756,0.08947754
test_3578,0.018371582,0.55322266,0.81396484
test_3579,0.004486084,0.13220215,0.34228516
test_3580,0.003074646,0.11767578,0.39990234
test_3581,0.0076904297,0.028442383,0.021942139
test_3582,0.0041160583,0.101745605,0.05480957
test_3583,0.010940552,0.044677734,0.08862305
test_3584,0.010047913,0.110839844,0.115112305
test_3585,0.013168335,0.026443481,0.030822754
test_3586,0.06585693,0.12030029,0.13769531
test_3587,0.0059127808,0.07366943,0.16259766
test_3588,0.017105103,0.123535156,0.11987305
test_3589,0.0049438477,0.07739258,0.10412598
test_3590,0.009941101,0.06890869,0.20092773
test_3591,0.0034694672,0.0256958,0.059753418
test_3592,0.03933716,0.064575195,0.084228516
test_3593,0.0040397644,0.40527344,0.42626953
test_3594,0.006587982,0.13977051,0.27490234
test_3595,0.009017944,0.16540527,0.1640625
test_3596,0.0068511963,0.022384644,0.037475586
test_3597,0.007663727,0.02281189,0.025039673
test_3598,0.0043640137,0.021987915,0.035339355
test_3599,0.007850647,0.1665039,0.2602539
test_3600,0.005367279,0.009788513,0.014007568
test_3601,0.011207581,0.022277832,0.042236328
test_3602,0.036010742,0.08270264,0.17248535
test_3603,0.009414673,0.06744385,0.0637207
test_3604,0.0038528442,0.021011353,0.051727295
test_3605,0.0061912537,0.34033203,0.1538086
test_3606,0.007545471,0.15112305,0.27978516
test_3607,0.012336731,0.123535156,0.21875
test_3608,0.008125305,0.037109375,0.11279297
test_3609,0.005344391,0.04232788,0.12298584
test_3610,0.076293945,0.072387695,0.35351562
test_3611,0.0016107559,0.32080078,0.45874023
test_3612,0.0066375732,0.09875488,0.42114258
test_3613,0.010169983,0.014663696,0.016723633
test_3614,0.006717682,0.024551392,0.17480469
test_3615,0.026397705,0.10821533,0.7421875
test_3616,0.006072998,0.050994873,0.15393066
test_3617,0.006668091,0.033843994,0.03918457
test_3618,0.011955261,0.036895752,0.032348633
test_3619,0.0027160645,0.22851562,0.59277344
test_3620,0.010047913,0.117004395,0.23400879
test_3621,0.014839172,0.07562256,0.10192871
test_3622,0.0035247803,0.23596191,0.37548828
test_3623,0.005180359,0.054901123,0.11468506
test_3624,0.0019197464,0.03515625,0.072631836
test_3625,0.49316406,0.055114746,0.052246094
test_3626,0.0043296814,0.033081055,0.08996582
test_3627,0.0031108856,0.0713501,0.28198242
test_3628,0.08770752,0.05392456,0.22436523
test_3629,0.0035934448,0.43945312,0.19934082
test_3630,0.004627228,0.033416748,0.10321045
test_3631,0.011550903,0.026351929,0.035339355
test_3632,0.0028324127,0.057617188,0.096191406
test_3633,0.011917114,0.019607544,0.024841309
test_3634,0.0035800934,0.06524658,0.08081055
test_3635,0.002866745,0.10748291,0.2800293
test_3636,0.20983887,0.02178955,0.07727051
test_3637,0.006668091,0.24060059,0.17810059
test_3638,0.0033111572,0.05114746,0.14001465
test_3639,0.29101562,0.15332031,0.08093262
test_3640,0.006717682,0.0259552,0.024658203
test_3641,0.00945282,0.19604492,0.1274414
test_3642,0.022583008,0.061431885,0.16564941
test_3643,0.0118255615,0.12817383,0.18701172
test_3644,0.059539795,0.039855957,0.19091797
test_3645,0.8911133,0.032043457,0.026168823
test_3646,0.005844116,0.051361084,0.10668945
test_3647,0.23571777,0.19763184,0.08508301
test_3648,0.012245178,0.20092773,0.1459961
test_3649,0.006416321,0.018585205,0.017852783
test_3650,0.0028018951,0.042022705,0.105407715
test_3651,0.0032463074,0.10321045,0.3605957
test_3652,0.00818634,0.0703125,0.24926758
test_3653,0.0061912537,0.019042969,0.107299805
test_3654,0.0020427704,0.025039673,0.026245117
test_3655,0.19970703,0.20483398,0.76416016
test_3656,0.011688232,0.042510986,0.058441162
test_3657,0.005279541,0.1821289,0.09313965
test_3658,0.007232666,0.008544922,0.015899658
test_3659,0.0048675537,0.04534912,0.19555664
test_3660,0.00605011,0.12286377,0.14575195
test_3661,0.017105103,0.13598633,0.037109375
test_3662,0.008987427,0.09350586,0.14123535
test_3663,0.009902954,0.019760132,0.022064209
test_3664,0.0071754456,0.04208374,0.041931152
test_3665,0.0013999939,0.10687256,0.21936035
test_3666,0.02671814,0.06225586,0.05908203
test_3667,0.0059776306,0.06317139,0.080200195
